application_id,dealer_id,vehicle_type,region,applicant_income,loan_amount,vehicle_age,application_date,bad
APP-01690,D001,car,south,52135.08616310562,24008.957528114548,11,2025-02-12T00:00:00.000000000,0
APP-00599,D002,truck,midwest,50369.77667744156,20773.85534852177,8,2025-03-03T00:00:00.000000000,0
APP-00998,D001,suv,midwest,44331.72494960571,20449.075521164927,6,2025-01-24T00:00:00.000000000,0
APP-00705,D001,car,midwest,60946.78259062447,22936.692329941565,10,2025-02-19T00:00:00.000000000,0
APP-00056,D001,suv,south,53208.16440356754,16355.025804686902,5,2025-01-04T00:00:00.000000000,0
APP-01508,D001,truck,south,53980.082439885475,20768.062984988486,7,2025-02-23T00:00:00.000000000,0
APP-01509,D002,car,midwest,36679.30140518291,19003.93919224014,3,2025-01-03T00:00:00.000000000,0
APP-01619,D001,suv,midwest,46961.67825500295,13991.05239367132,6,2025-03-23T00:00:00.000000000,0
APP-00770,D001,truck,south,46520.86898052133,20728.67002395761,11,2025-02-24T00:00:00.000000000,1
APP-01368,D001,car,midwest,48587.80769816688,24615.50773620939,7,2025-03-08T00:00:00.000000000,1
APP-00448,D002,suv,south,53235.087560320455,23233.979153732755,9,2025-02-22T00:00:00.000000000,0
APP-01403,D001,car,midwest,45729.46235446093,10990.538571624922,11,2025-02-04T00:00:00.000000000,1
APP-00375,D002,truck,south,56555.50378804728,17088.53635640696,3,2025-01-05T00:00:00.000000000,0
APP-01980,D002,car,midwest,54145.12102742907,21073.529187935386,12,2025-03-29T00:00:00.000000000,0
APP-01567,D002,suv,south,48193.06353038427,27252.513794113216,9,2025-01-20T00:00:00.000000000,1
APP-00739,D002,suv,south,55324.174913177434,19877.920937302093,6,2025-03-14T00:00:00.000000000,1
APP-01539,D002,suv,midwest,46456.978730223884,19330.01533848605,8,2025-01-31T00:00:00.000000000,1
APP-00743,D002,suv,south,65371.2380772029,16300.849363670584,5,2025-03-16T00:00:00.000000000,0
APP-01363,D001,car,midwest,54799.11700472069,10846.527387735587,3,2025-01-22T00:00:00.000000000,0
APP-00957,D001,car,south,46626.145882969264,17394.135756875658,10,2025-02-23T00:00:00.000000000,1
APP-01902,D002,truck,south,40455.35007039154,19931.856077973618,9,2025-03-19T00:00:00.000000000,0
APP-00865,D002,car,midwest,44337.499954622814,19154.756062339162,5,2025-01-26T00:00:00.000000000,0
APP-01396,D002,truck,south,55613.82871652082,22394.660630860744,6,2025-03-12T00:00:00.000000000,0
APP-00903,D001,truck,midwest,53623.60785184516,10418.670665775906,3,2025-02-09T00:00:00.000000000,1
APP-00076,D001,suv,south,49788.972896006075,15072.187618155194,10,2025-01-19T00:00:00.000000000,0
APP-01778,D001,truck,south,54628.01228932367,23095.4321531559,5,2025-03-29T00:00:00.000000000,0
APP-00851,D002,car,midwest,61053.042488639534,16262.133322541451,10,2025-02-27T00:00:00.000000000,0
APP-01933,D002,truck,south,52267.416822206214,20258.02968803148,10,2025-02-01T00:00:00.000000000,0
APP-01450,D001,suv,south,54963.896725678096,21244.184981464376,9,2025-02-05T00:00:00.000000000,0
APP-00992,D002,suv,midwest,51753.5649928807,13295.448515829097,12,2025-02-07T00:00:00.000000000,0
APP-01753,D002,truck,south,46743.49768059604,11445.52825514693,11,2025-02-15T00:00:00.000000000,1
APP-01446,D001,truck,south,48385.936849001795,19627.229667302683,3,2025-01-09T00:00:00.000000000,0
APP-01169,D002,truck,south,52853.700701478476,15499.287386057658,6,2025-01-10T00:00:00.000000000,1
APP-01603,D002,car,south,54210.59198585753,23978.002029930438,4,2025-01-25T00:00:00.000000000,0
APP-00785,D001,truck,midwest,54756.44322340835,16483.002077107023,8,2025-03-13T00:00:00.000000000,0
APP-00814,D001,truck,midwest,40092.329195257116,11058.302256837658,11,2025-03-25T00:00:00.000000000,1
APP-01721,D001,suv,midwest,48555.21947287958,13957.944768143578,6,2025-02-12T00:00:00.000000000,0
APP-01389,D002,car,south,52362.08130441391,17323.037181368523,4,2025-02-05T00:00:00.000000000,0
APP-01887,D002,car,midwest,42096.82471121191,15867.905120272884,10,2025-02-16T00:00:00.000000000,1
APP-00708,D002,car,midwest,40862.57205550592,16686.628883977086,12,2025-03-17T00:00:00.000000000,1
APP-01134,D002,car,south,45943.88800393006,20909.304047458274,5,2025-03-11T00:00:00.000000000,1
APP-00960,D001,suv,midwest,35418.935815488156,26326.48926669867,7,2025-02-27T00:00:00.000000000,1
APP-00243,D001,suv,midwest,39435.88164944592,17578.33852587583,3,2025-02-18T00:00:00.000000000,1
APP-01437,D001,car,south,56778.61600880378,24776.93707899084,7,2025-02-15T00:00:00.000000000,0
APP-01011,D001,suv,midwest,56548.631679658065,7218.6547666691295,11,2025-03-28T00:00:00.000000000,1
APP-00286,D002,truck,midwest,67180.70547691148,21870.08428818448,11,2025-03-07T00:00:00.000000000,0
APP-00591,D002,car,midwest,40655.884482774905,21728.79702387509,11,2025-03-29T00:00:00.000000000,1
APP-01736,D002,car,midwest,64533.37279382415,17883.05370546137,12,2025-03-24T00:00:00.000000000,0
APP-01761,D001,car,south,46506.2734213825,20828.03863924979,4,2025-01-15T00:00:00.000000000,1
APP-00051,D002,car,south,53467.21766803902,25935.49435506977,7,2025-01-06T00:00:00.000000000,1
APP-01331,D001,suv,midwest,57692.692717119506,15739.660833459708,11,2025-01-06T00:00:00.000000000,1
APP-00979,D001,car,midwest,68488.68320493284,19146.791432116173,7,2025-01-06T00:00:00.000000000,1
APP-01299,D002,suv,south,56559.89779950851,21791.67411544396,7,2025-01-20T00:00:00.000000000,0
APP-00406,D002,truck,midwest,44174.14819537358,19593.202481940487,7,2025-01-03T00:00:00.000000000,0
APP-00293,D002,car,south,47555.8342770484,19881.980449798783,6,2025-02-18T00:00:00.000000000,0
APP-00188,D001,car,south,53982.90512428507,19018.29663173562,12,2025-02-23T00:00:00.000000000,0
APP-01974,D001,car,south,57118.30413818498,14229.00532960807,3,2025-02-11T00:00:00.000000000,0
APP-01141,D002,suv,south,61499.09003191326,19493.533699988355,6,2025-01-17T00:00:00.000000000,0
APP-00111,D001,car,south,48248.39349578814,11100.383113317263,3,2025-02-06T00:00:00.000000000,0
APP-01647,D001,suv,midwest,56950.84149468522,20291.83790882294,10,2025-02-17T00:00:00.000000000,0
APP-01294,D001,car,midwest,54425.148203374345,18213.239542099447,4,2025-01-25T00:00:00.000000000,0
APP-01177,D001,suv,south,51873.83911409843,15449.084874138161,5,2025-02-18T00:00:00.000000000,0
APP-01628,D002,car,south,56139.775861634575,18303.587946750973,8,2025-02-01T00:00:00.000000000,1
APP-01525,D002,car,midwest,49807.04163811312,19395.02951589176,12,2025-01-26T00:00:00.000000000,0
APP-01667,D002,suv,south,64794.434011241116,23397.067839560605,5,2025-01-24T00:00:00.000000000,0
APP-01658,D002,truck,midwest,57558.951058601924,19866.009423958105,5,2025-02-09T00:00:00.000000000,0
APP-01341,D002,suv,south,64472.62083836683,30740.876548312786,3,2025-01-27T00:00:00.000000000,0
APP-00627,D001,truck,south,45928.356017887854,12960.195524892522,9,2025-02-28T00:00:00.000000000,1
APP-00273,D001,car,midwest,49285.877210379156,17393.530518235057,4,2025-02-13T00:00:00.000000000,0
APP-00760,D002,suv,midwest,38203.53759773064,17257.230008426723,3,2025-03-05T00:00:00.000000000,0
APP-01961,D002,truck,south,45877.99161406372,22098.861135294712,4,2025-03-25T00:00:00.000000000,0
APP-01683,D001,car,south,63186.417236476154,20664.31909596573,9,2025-01-01T00:00:00.000000000,0
APP-00855,D001,truck,south,51962.64693844544,14685.019292574158,6,2025-01-23T00:00:00.000000000,1
APP-01202,D001,truck,south,44355.907128370825,21277.55786828683,7,2025-03-06T00:00:00.000000000,1
APP-00253,D001,car,midwest,42167.3715102182,19249.21307599089,12,2025-03-30T00:00:00.000000000,0
APP-00369,D001,car,midwest,65984.25815349337,15095.263504810933,8,2025-02-10T00:00:00.000000000,0
APP-00182,D001,car,south,53661.677552673005,24919.305635268665,6,2025-01-02T00:00:00.000000000,0
APP-00033,D001,car,south,40556.2629521774,18836.67755421666,11,2025-02-07T00:00:00.000000000,1
APP-01168,D001,car,south,55589.74010525446,17034.94574974527,5,2025-01-04T00:00:00.000000000,0
APP-00800,D001,suv,midwest,71425.0232224317,23816.311363233246,8,2025-03-19T00:00:00.000000000,0
APP-00194,D001,car,south,51370.26576148234,20252.689480942197,8,2025-02-05T00:00:00.000000000,0
APP-00618,D001,car,midwest,46509.339662517086,21207.819834897546,7,2025-01-31T00:00:00.000000000,1
APP-01569,D002,truck,south,59205.37960359245,24129.069432336746,12,2025-01-18T00:00:00.000000000,1
APP-01615,D001,truck,midwest,60297.15703235838,25085.31509920719,8,2025-03-26T00:00:00.000000000,0
APP-00250,D001,suv,south,46722.004304964845,18092.076320878317,9,2025-03-22T00:00:00.000000000,1
APP-00459,D002,suv,south,39676.72618870881,12642.930738201263,9,2025-02-06T00:00:00.000000000,1
APP-01828,D002,suv,midwest,52910.87528480797,21868.473178381177,7,2025-02-13T00:00:00.000000000,0
APP-00014,D002,truck,south,62777.7505485233,23873.571841527893,6,2025-02-22T00:00:00.000000000,1
APP-01087,D002,car,midwest,51702.6825186806,17672.536696811585,12,2025-02-07T00:00:00.000000000,1
APP-00295,D002,truck,midwest,51230.93974970374,17232.096483885114,6,2025-02-24T00:00:00.000000000,0
APP-00070,D001,suv,south,65319.89273812373,15546.693683311547,11,2025-02-24T00:00:00.000000000,1
APP-00647,D001,suv,midwest,42378.46603326483,22439.036055522207,9,2025-02-10T00:00:00.000000000,0
APP-01048,D002,truck,midwest,53940.28206857537,15331.832100027415,8,2025-02-27T00:00:00.000000000,0
APP-00058,D001,truck,midwest,56116.031989884235,12091.86343756095,10,2025-03-11T00:00:00.000000000,1
APP-01268,D001,truck,midwest,46048.10155830496,24295.09978973543,12,2025-03-07T00:00:00.000000000,1
APP-00949,D002,suv,south,61434.51750856498,16884.568797113407,7,2025-02-17T00:00:00.000000000,0
APP-00555,D002,truck,midwest,53510.55661155378,15517.81596913414,10,2025-01-29T00:00:00.000000000,1
APP-00323,D002,suv,south,54041.6146745505,13310.692508151045,8,2025-02-04T00:00:00.000000000,0
APP-01332,D002,truck,midwest,47006.06029148897,18539.55158663317,7,2025-01-17T00:00:00.000000000,1
APP-00658,D002,car,midwest,51322.30054884239,18596.420034083978,5,2025-03-26T00:00:00.000000000,0
APP-00779,D001,suv,south,56306.780978364644,5805.714058356609,7,2025-02-02T00:00:00.000000000,1
APP-01649,D002,truck,midwest,57230.227320580554,16546.14370877785,5,2025-02-26T00:00:00.000000000,0
APP-01896,D002,truck,midwest,60581.97252172147,16736.169086333706,6,2025-03-31T00:00:00.000000000,1
APP-01632,D002,suv,midwest,55147.16866799389,23379.473632577538,4,2025-02-12T00:00:00.000000000,0
APP-01041,D002,suv,south,63477.349529091756,18131.105189914775,7,2025-01-22T00:00:00.000000000,0
APP-01863,D002,car,midwest,45550.76571328446,26016.936621677414,3,2025-01-20T00:00:00.000000000,0
APP-01594,D001,suv,midwest,50026.57816429131,22010.98450029373,9,2025-02-06T00:00:00.000000000,0
APP-01578,D002,truck,midwest,49844.65462169693,15725.696981254052,12,2025-01-29T00:00:00.000000000,0
APP-00515,D002,car,midwest,58462.23297355744,18197.22932260103,11,2025-01-28T00:00:00.000000000,0
APP-01621,D001,truck,south,54155.14710795639,17829.031187853696,8,2025-02-12T00:00:00.000000000,0
APP-01972,D002,truck,south,66292.867339829,14988.127653509646,11,2025-02-23T00:00:00.000000000,0
APP-00341,D002,suv,south,49047.355524833685,20694.577711554528,4,2025-02-16T00:00:00.000000000,0
APP-01269,D002,car,midwest,37853.44502141316,15007.87053814411,5,2025-03-19T00:00:00.000000000,0
APP-00455,D002,truck,midwest,48190.263014224605,17277.029453365885,12,2025-02-03T00:00:00.000000000,0
APP-00672,D002,truck,midwest,52153.70329162242,17981.497129408624,9,2025-01-02T00:00:00.000000000,0
APP-00527,D002,suv,south,57029.07476520725,21930.25762057777,3,2025-03-21T00:00:00.000000000,0
APP-00577,D002,car,south,44468.12689790931,20036.191711672964,9,2025-03-20T00:00:00.000000000,0
APP-00452,D002,truck,south,51156.414512252726,24443.46159236235,12,2025-03-03T00:00:00.000000000,1
APP-00638,D001,truck,south,56706.14416869223,21791.64713847683,8,2025-03-28T00:00:00.000000000,0
APP-01566,D001,car,midwest,53336.20597584485,20138.250875420665,4,2025-03-09T00:00:00.000000000,0
APP-00234,D002,car,south,45583.115071116874,10775.742981837651,3,2025-03-04T00:00:00.000000000,1
APP-00030,D001,suv,south,53780.73458834173,19351.54983538423,5,2025-03-26T00:00:00.000000000,1
APP-00267,D001,truck,south,48762.1180169364,17454.80872566367,9,2025-01-26T00:00:00.000000000,0
APP-00757,D002,truck,midwest,61042.54753561849,14748.978102230212,7,2025-01-27T00:00:00.000000000,1
APP-01327,D002,car,midwest,49101.086700946034,14399.011345626088,9,2025-02-14T00:00:00.000000000,1
APP-00463,D002,suv,midwest,55840.781959498105,20816.352615896358,7,2025-01-20T00:00:00.000000000,1
APP-01805,D001,car,south,57915.25720306201,22365.534384775703,3,2025-01-07T00:00:00.000000000,0
APP-00718,D001,truck,midwest,61593.654366759096,19906.996554055422,10,2025-02-17T00:00:00.000000000,0
APP-01849,D002,truck,midwest,60189.24911595213,18206.99433648081,7,2025-01-29T00:00:00.000000000,0
APP-01586,D001,car,midwest,49660.440029746205,19991.026651247885,12,2025-03-12T00:00:00.000000000,1
APP-01102,D001,car,midwest,46635.06498989991,17126.61022880995,7,2025-01-25T00:00:00.000000000,1
APP-00374,D001,suv,midwest,55032.138906049964,18871.81107862372,9,2025-03-02T00:00:00.000000000,0
APP-00338,D001,truck,south,59176.49904624849,21823.327341905548,9,2025-03-25T00:00:00.000000000,0
APP-01793,D001,car,south,59510.0428398305,9063.620332503331,7,2025-03-15T00:00:00.000000000,0
APP-01992,D001,truck,south,41839.43411513073,18212.593904749923,3,2025-03-07T00:00:00.000000000,1
APP-01576,D001,truck,midwest,45298.241631256424,15742.422761020078,3,2025-01-28T00:00:00.000000000,0
APP-01668,D002,car,midwest,56823.48052428035,21866.7398843685,8,2025-03-10T00:00:00.000000000,0
APP-00261,D002,car,south,43468.3572213185,20614.136948981697,12,2025-03-22T00:00:00.000000000,0
APP-00340,D002,car,midwest,50434.22355747827,15856.064034840541,10,2025-01-29T00:00:00.000000000,1
APP-00342,D001,suv,south,38355.87130086292,15688.706418878766,10,2025-02-12T00:00:00.000000000,1
APP-01119,D002,car,midwest,50977.71833055746,16729.339418123793,9,2025-01-22T00:00:00.000000000,1
APP-01293,D001,car,south,54574.89185038621,17141.70007619209,8,2025-01-19T00:00:00.000000000,0
APP-01251,D001,suv,south,68026.01245912584,16808.712102523616,8,2025-01-07T00:00:00.000000000,0
APP-01152,D002,car,midwest,58792.755760500404,14041.332716939916,11,2025-01-12T00:00:00.000000000,0
APP-01606,D002,car,south,43982.31192651744,17396.190524023874,7,2025-02-25T00:00:00.000000000,1
APP-01730,D001,suv,south,55603.83691827999,7507.983215653001,10,2025-01-27T00:00:00.000000000,0
APP-00596,D002,car,south,40970.10358527988,17422.62281659002,8,2025-03-06T00:00:00.000000000,1
APP-01879,D002,car,midwest,48981.449524904616,16485.361323916288,7,2025-03-01T00:00:00.000000000,1
APP-00045,D001,car,south,50798.33045573228,20579.980564544276,12,2025-01-02T00:00:00.000000000,1
APP-01344,D002,suv,south,56987.218392854484,21307.761333732065,5,2025-01-15T00:00:00.000000000,1
APP-00102,D001,truck,midwest,59246.86588988016,22388.920669744355,8,2025-02-05T00:00:00.000000000,1
APP-00016,D002,car,south,56708.37360929406,18232.156271073523,9,2025-01-31T00:00:00.000000000,0
APP-01680,D002,truck,south,48731.46209180284,18089.1413904897,12,2025-01-15T00:00:00.000000000,1
APP-00009,D001,truck,south,60452.218470293665,16246.851983900695,10,2025-03-25T00:00:00.000000000,0
APP-01464,D001,car,south,52124.86937790833,23005.346874639697,5,2025-01-13T00:00:00.000000000,1
APP-01434,D002,suv,midwest,54779.82888622398,25179.024529063296,10,2025-03-06T00:00:00.000000000,0
APP-00232,D002,car,midwest,47188.613397379595,14712.63310635903,4,2025-01-13T00:00:00.000000000,1
APP-00453,D001,car,south,54625.76604607601,22917.294566583572,4,2025-01-27T00:00:00.000000000,1
APP-00089,D002,car,midwest,62091.582107714654,22707.4716861984,12,2025-01-21T00:00:00.000000000,1
APP-00187,D001,car,south,42995.1204839945,20949.278262273794,8,2025-03-05T00:00:00.000000000,1
APP-00867,D002,car,south,51320.11254105107,19974.808144019484,5,2025-03-29T00:00:00.000000000,0
APP-01728,D002,suv,south,40397.80971610366,26200.807904984,3,2025-01-06T00:00:00.000000000,0
APP-00251,D001,suv,south,55589.57780299072,30318.289714925904,8,2025-01-01T00:00:00.000000000,1
APP-00598,D002,truck,south,62507.8928778338,15456.991417779485,8,2025-03-21T00:00:00.000000000,0
APP-00411,D001,suv,south,57097.938962434906,10260.356990134656,8,2025-02-15T00:00:00.000000000,0
APP-00845,D001,suv,midwest,54860.31631433175,19015.84166780966,5,2025-03-24T00:00:00.000000000,0
APP-00843,D002,truck,south,45164.64366468694,19602.975128531016,10,2025-02-08T00:00:00.000000000,0
APP-00809,D001,truck,south,46405.64249597811,22862.597103522712,7,2025-02-21T00:00:00.000000000,1
APP-00222,D001,car,midwest,47442.91482392695,20979.246911915256,5,2025-01-28T00:00:00.000000000,1
APP-01470,D001,truck,south,46905.65935705927,18429.64295926898,4,2025-03-12T00:00:00.000000000,1
APP-00213,D002,suv,south,54252.1780934149,18784.098134995493,12,2025-03-07T00:00:00.000000000,1
APP-01009,D002,suv,midwest,49553.25787595321,12399.06658912692,5,2025-02-25T00:00:00.000000000,0
APP-01485,D001,suv,midwest,53829.1623763341,17763.40363578691,4,2025-01-23T00:00:00.000000000,0
APP-00747,D002,car,midwest,52219.931872910514,21732.014343127306,4,2025-03-12T00:00:00.000000000,0
APP-01627,D002,truck,south,42937.89269966568,17670.273666717843,12,2025-01-07T00:00:00.000000000,1
APP-01315,D002,suv,south,55144.42435603759,16352.338852558709,4,2025-03-24T00:00:00.000000000,0
APP-01346,D002,truck,south,49039.77005525304,22233.204711069873,8,2025-03-28T00:00:00.000000000,0
APP-01468,D001,car,south,51329.98368777072,22668.25645576283,8,2025-02-23T00:00:00.000000000,1
APP-01906,D001,truck,south,60002.65267946367,23865.873892781812,8,2025-02-13T00:00:00.000000000,0
APP-00133,D001,suv,midwest,51695.366322225724,19765.747783970197,6,2025-03-03T00:00:00.000000000,1
APP-01072,D001,suv,midwest,61595.42846208239,6390.043196893637,5,2025-02-04T00:00:00.000000000,0
APP-01469,D002,suv,midwest,48433.5286071301,14503.762429035763,9,2025-01-30T00:00:00.000000000,1
APP-01288,D001,car,midwest,62936.95494894469,24273.958713084743,11,2025-03-16T00:00:00.000000000,1
APP-01718,D001,car,midwest,45106.960384624486,21610.957816792514,3,2025-03-24T00:00:00.000000000,0
APP-00923,D001,car,midwest,38666.00282986983,17233.916917211398,4,2025-03-06T00:00:00.000000000,0
APP-01837,D002,car,midwest,62783.49926981569,12739.765690573324,6,2025-03-25T00:00:00.000000000,0
APP-00258,D001,suv,south,41791.62319614234,18759.27811174406,7,2025-03-02T00:00:00.000000000,0
APP-00372,D002,truck,south,73113.98167283805,24381.907565821013,12,2025-02-07T00:00:00.000000000,1
APP-01053,D002,truck,midwest,47347.3081990108,20606.57856919685,9,2025-02-28T00:00:00.000000000,1
APP-01080,D002,suv,midwest,56437.02558959525,21386.68872345973,10,2025-02-28T00:00:00.000000000,1
APP-01245,D002,truck,south,54004.25648955815,18469.96510749649,4,2025-02-23T00:00:00.000000000,0
APP-01660,D001,suv,midwest,53333.77659882469,21478.62800649965,9,2025-03-26T00:00:00.000000000,0
APP-01050,D001,truck,midwest,49183.898143,17506.936291063346,4,2025-01-10T00:00:00.000000000,0
APP-01892,D001,truck,south,56930.94255550249,19425.709755859538,8,2025-03-25T00:00:00.000000000,1
APP-01930,D002,truck,south,56293.5136179094,24519.06891795754,12,2025-03-08T00:00:00.000000000,0
APP-01847,D001,truck,south,51885.86567480832,24560.911733723064,11,2025-01-09T00:00:00.000000000,0
APP-00956,D002,truck,south,49846.556699477085,21922.111005465576,12,2025-02-09T00:00:00.000000000,0
APP-00822,D002,truck,midwest,50087.407269590076,14843.792900158162,3,2025-02-25T00:00:00.000000000,0
APP-01494,D001,truck,south,52851.71167222596,22192.0509099878,4,2025-03-21T00:00:00.000000000,0
APP-00256,D001,truck,south,49185.46092831985,18774.055644458764,9,2025-02-16T00:00:00.000000000,1
APP-00560,D002,suv,midwest,49708.29543522644,17503.620386546092,5,2025-02-20T00:00:00.000000000,0
APP-00535,D002,truck,south,38500.52412049363,24240.567858126164,12,2025-01-18T00:00:00.000000000,0
APP-01182,D002,car,midwest,46051.35699108689,20088.599426780118,4,2025-01-25T00:00:00.000000000,0
APP-01830,D002,car,south,53757.74379656994,17132.06144068904,5,2025-03-07T00:00:00.000000000,0
APP-01813,D002,truck,south,53419.7308061463,19652.944859709176,8,2025-01-20T00:00:00.000000000,0
APP-00848,D001,suv,south,54271.501111811725,17220.06309448669,3,2025-03-25T00:00:00.000000000,1
APP-00383,D002,truck,south,57660.57720443439,22623.466792174113,10,2025-01-14T00:00:00.000000000,0
APP-01276,D002,truck,south,59458.972994192525,22437.621213947463,9,2025-03-19T00:00:00.000000000,1
APP-00239,D001,suv,midwest,56448.539340638024,17965.163178849216,10,2025-02-09T00:00:00.000000000,0
APP-01064,D002,car,midwest,58691.861389273756,19228.904161605562,12,2025-03-31T00:00:00.000000000,1
APP-00285,D001,truck,south,60057.11222535718,23119.327246078494,5,2025-03-14T00:00:00.000000000,0
APP-00050,D002,suv,south,50308.22173060458,11487.175832600438,6,2025-01-24T00:00:00.000000000,0
APP-01777,D001,suv,south,55497.99037122692,24332.640522248574,4,2025-01-10T00:00:00.000000000,0
APP-00401,D002,car,south,48906.45406070003,25083.61381655901,5,2025-03-16T00:00:00.000000000,0
APP-00821,D001,suv,midwest,56928.836886748904,22927.314527654737,11,2025-02-12T00:00:00.000000000,1
APP-00013,D002,car,midwest,53244.13561848338,25890.85151740275,8,2025-01-21T00:00:00.000000000,0
APP-00509,D001,suv,south,51989.66445673249,13013.769243571007,7,2025-02-04T00:00:00.000000000,0
APP-01995,D002,suv,south,53909.02011905566,17413.336549222204,12,2025-02-17T00:00:00.000000000,0
APP-00472,D002,car,midwest,41141.365148639416,19278.416415689386,8,2025-02-15T00:00:00.000000000,1
APP-00096,D001,truck,midwest,45826.92897314277,21632.304319525203,12,2025-01-20T00:00:00.000000000,0
APP-01258,D002,car,south,58633.15115636295,17646.93093983305,3,2025-03-12T00:00:00.000000000,0
APP-00524,D002,suv,midwest,53307.75499673732,10909.250573786172,11,2025-02-19T00:00:00.000000000,1
APP-01801,D001,truck,south,36106.71835198392,12853.959472484754,6,2025-03-04T00:00:00.000000000,0
APP-00609,D002,suv,midwest,54111.05340043663,19817.286233091545,9,2025-01-27T00:00:00.000000000,0
APP-00625,D002,truck,south,54512.07019010043,20308.224191174326,4,2025-02-17T00:00:00.000000000,1
APP-01526,D001,car,south,47668.471528676135,16831.753065652407,5,2025-01-02T00:00:00.000000000,1
APP-00360,D002,car,midwest,48231.02362275961,19689.087423181605,4,2025-01-23T00:00:00.000000000,1
APP-00606,D002,truck,south,57660.172459794965,20592.30236729496,3,2025-02-27T00:00:00.000000000,0
APP-00635,D001,car,south,43400.65696828282,13481.770795165907,8,2025-02-20T00:00:00.000000000,0
APP-01745,D001,car,south,57214.49556922418,16742.15171003104,7,2025-01-30T00:00:00.000000000,0
APP-01458,D001,car,south,52933.21790399735,18052.20564527593,10,2025-01-16T00:00:00.000000000,0
APP-01068,D002,truck,south,53424.97505292622,19233.80024148694,10,2025-01-29T00:00:00.000000000,0
APP-00137,D002,suv,midwest,45796.57351187589,23213.18651244155,12,2025-03-09T00:00:00.000000000,1
APP-00445,D002,suv,midwest,49727.69455556039,17066.842113085902,7,2025-03-28T00:00:00.000000000,1
APP-01365,D002,car,south,47086.96811174084,18781.170299110843,11,2025-01-16T00:00:00.000000000,1
APP-01493,D001,suv,south,56718.822306771486,24277.488907393923,6,2025-01-27T00:00:00.000000000,0
APP-00422,D002,truck,midwest,49269.82068023319,18314.019844226892,3,2025-01-04T00:00:00.000000000,0
APP-01467,D002,suv,south,42871.140708321574,21219.981172571293,7,2025-03-22T00:00:00.000000000,0
APP-00919,D001,truck,midwest,46513.96055499846,22625.37047717996,7,2025-01-18T00:00:00.000000000,0
APP-00343,D002,suv,south,43805.901278254976,10949.817834826037,3,2025-01-06T00:00:00.000000000,0
APP-01565,D002,truck,south,36720.16009690342,21805.253070726372,7,2025-03-05T00:00:00.000000000,0
APP-01138,D001,suv,midwest,50141.75720737036,13997.748174910732,12,2025-03-11T00:00:00.000000000,1
APP-00161,D002,truck,south,46221.4083297533,18328.653377305833,6,2025-01-18T00:00:00.000000000,1
APP-01962,D002,truck,midwest,45730.503043210054,17963.900505981816,6,2025-03-01T00:00:00.000000000,1
APP-00910,D001,suv,midwest,53722.38613772624,18288.16994549001,5,2025-02-07T00:00:00.000000000,0
APP-01856,D002,truck,midwest,65424.55971717082,12514.780843213573,7,2025-02-20T00:00:00.000000000,1
APP-01543,D001,car,south,55226.240209229036,14843.096897007072,7,2025-01-25T00:00:00.000000000,0
APP-01376,D002,suv,midwest,54001.64920997446,23392.452721533475,11,2025-02-24T00:00:00.000000000,0
APP-01018,D001,car,midwest,46618.25619295002,9240.62281284883,10,2025-01-17T00:00:00.000000000,0
APP-01630,D001,truck,south,53878.24913427345,20179.549005178447,11,2025-02-09T00:00:00.000000000,1
APP-00223,D002,car,midwest,46274.65582937683,14830.818403346373,7,2025-03-27T00:00:00.000000000,1
APP-00054,D001,truck,midwest,53128.666205361,19893.173110124324,4,2025-02-19T00:00:00.000000000,0
APP-01474,D001,truck,south,47963.64501152905,16593.49933678875,8,2025-03-14T00:00:00.000000000,0
APP-00300,D001,truck,south,44199.62520525943,16167.02988615622,3,2025-02-21T00:00:00.000000000,0
APP-01919,D001,car,midwest,50269.56024083815,25882.69711835712,5,2025-01-13T00:00:00.000000000,1
APP-01471,D002,car,midwest,62409.99985052721,12807.016639217021,3,2025-01-02T00:00:00.000000000,0
APP-00060,D002,suv,midwest,51256.66438941756,16077.834627123499,4,2025-01-30T00:00:00.000000000,1
APP-01662,D002,suv,south,56924.26486457632,15890.903748134811,4,2025-01-13T00:00:00.000000000,1
APP-00199,D001,suv,midwest,47016.250014419325,18381.0514661196,6,2025-01-26T00:00:00.000000000,1
APP-01181,D002,car,midwest,55466.0055364266,15528.42936280759,12,2025-02-08T00:00:00.000000000,1
APP-01031,D001,truck,south,48506.230763535066,18063.96272209672,6,2025-03-15T00:00:00.000000000,1
APP-01082,D002,truck,midwest,52853.81862172711,14862.838812425138,11,2025-01-30T00:00:00.000000000,1
APP-00254,D001,suv,south,44853.69464037419,20799.364303204544,6,2025-03-25T00:00:00.000000000,0
APP-01069,D001,car,south,57883.26218596488,18119.96148434642,10,2025-01-19T00:00:00.000000000,1
APP-00189,D001,suv,south,52954.91229211074,12642.818738334336,11,2025-03-23T00:00:00.000000000,0
APP-00537,D001,car,south,58169.23924806841,22031.634759714078,7,2025-02-08T00:00:00.000000000,0
APP-01844,D002,car,south,45763.9099548354,15252.821002770583,6,2025-03-24T00:00:00.000000000,0
APP-00715,D002,suv,south,48937.2197243696,14949.46236614397,3,2025-01-05T00:00:00.000000000,0
APP-00930,D002,suv,south,43446.3804433126,14185.357714698459,3,2025-03-27T00:00:00.000000000,0
APP-00117,D001,truck,south,61552.17998356274,22411.361574138627,7,2025-03-22T00:00:00.000000000,0
